Date,equity_Price,equity_Volume,equity_Returns,equity_SMA_10,Inflation,Interest_Rate,USD_Index,Sentiment,multi_asset_Oil,multi_asset_Gold,multi_asset_Bonds,multi_asset_Oil_Returns,multi_asset_Gold_Returns,oil_Price,oil_Volume,oil_Returns,oil_Volatility
2020-01-11,103.03459770612322,19854,0.008419148677704,101.65352038821136,3.097051330319832,3.3626987760902765,99.42031407173998,-0.6350559581810213,62.45938443530642,1443.756732212662,102.65677056523285,-0.0046341769281243,-0.0081690574637048,62.45938443530642,9590,-0.0046341769281243,0.0077752532139112
2020-01-12,103.79216415706568,10675,0.0073256461786763,102.0512803658751,1.9453127631713507,3.755804984548576,100.60726382176831,-0.8515432117658839,62.16916883287405,1447.8362429281062,101.68952437748035,-0.0046572975357027,0.0028216373861382,62.16916883287405,3630,-0.0046572975357027,0.0080681414080379
2020-01-13,103.78954869529768,16238,-2.519934663032073e-05,102.3806170349314,0.9930238915132804,2.939867377055168,97.64766680959026,0.9596223639618112,62.31977689986699,1468.612852503212,101.27463314172604,0.0024196227156602,0.0142481218636627,62.31977689986699,8660,0.0024196227156602,0.0079862544088672
2020-01-14,103.31383490373334,7364,-0.0045939821932963,102.6075833127782,1.5695933070975052,2.942506875924131,102.54282993207386,0.6424057532527396,61.13875903778408,1433.8934965284182,101.31911614612696,-0.0191328024465778,-0.0239248483154111,61.13875903778408,1238,-0.0191328024465778,0.0093190479172518
2020-01-15,102.72213467268683,8509,-0.0057436753294587,102.65425629222428,2.146722704621563,3.1035742948433507,100.51608298257592,-0.2398803866289705,60.093209043488,1429.008698456517,102.83773238530254,-0.0172491783251303,-0.0034124831932876,60.093209043488,4536,-0.0172491783251303,0.010708660450053
2020-01-16,102.75853366986728,16698,0.0003542814791751,102.77738621814548,1.5815247809915616,2.757927998486055,102.13421948522036,-0.8687645443908554,59.75626062036407,1432.7523949275906,102.29156020905208,-0.0056228752924096,0.0026163599856748,59.75626062036407,4861,-0.0056228752924096,0.0107656507168077
2020-01-17,102.98672830588784,15325,0.0022182258526783,102.88216162998242,1.8263930116101457,3.493768711461878,98.85749138621613,0.9145103508128912,59.15408527382888,1407.305456293507,101.8823023401473,-0.0101283112033442,-0.0179204938594341,59.15408527382888,9491,-0.0101283112033442,0.0088264597408369
2020-01-18,102.89257898016622,18359,-0.0009146070435708,102.9651102754688,1.8524770773047643,2.7586924706390743,97.55960408465856,-0.8972214317948468,59.340267792507554,1399.871908135386,100.5179412510848,0.0031424733259527,-0.0052961139025245,59.340267792507554,8899,0.0031424733259527,0.0081936348677413
2020-01-19,101.57196471698197,12153,-0.0129179622433088,102.90328613429944,2.280474651626735,3.350166668406657,98.09091715899282,-0.9947367831446224,58.803882812293,1414.570179227947,99.53469569551044,-0.009080240755212,0.0104449864414181,58.803882812293,8145,-0.009080240755212,0.0082620403370829
2020-01-20,101.26298778660365,9094,-0.0030465870457761,102.81250735944138,1.5270170747420986,2.3383708601466293,101.40134129701812,-0.422692470509477,57.97923040411192,1404.6421505119083,99.94660529766,-0.0141230370133529,-0.0070431514874388,57.97923040411192,6861,-0.0141230370133529,0.0075532474863138
2020-01-21,100.73065391984524,7537,-0.0052708104540078,102.58211298081358,1.7081176523234167,3.859266843715065,99.11841572303707,0.490511126584831,58.83526015170993,1383.9466501063432,99.97866182372395,0.0146564876892156,-0.0148432643588576,58.83526015170993,1248,0.0146564876892156,0.0104063786334045
2020-01-22,100.74584473907991,12996,0.0001507949499279,102.277481039015,2.703523594850447,1.9398177322526065,96.76033276305024,0.6903372101837921,58.70257392135278,1399.6855819446105,100.02676627654006,-0.0022577630048653,0.0113083182316227,58.70257392135278,5323,-0.0022577630048653,0.010467687077407
2020-01-23,103.33359465222917,10984,0.0253615810087265,102.23188563470816,1.759018954396296,2.4683723165024105,100.3609893871767,0.1698084050308828,58.74222810299906,1405.9210561879652,101.78369886365022,0.0006752820468791,0.0044450169353044,58.74222810299906,8101,0.0006752820468791,0.0103302838892812
2020-01-24,103.77904542098348,7471,0.0043015380949529,102.27840668643316,2.3628927646571745,4.126721128588134,99.35842571820706,-0.0796560832813986,57.91123312348552,1404.9533242975722,100.09574552017057,-0.0142474818621344,-0.0006885629150462,57.91123312348552,3860,-0.0142474818621344,0.0097338861583966
2020-01-25,105.09728966183296,7434,0.0126224135707342,102.51592218534776,2.0069690502727577,3.050510314448778,99.40934071233276,-0.9701582239607798,57.59683092687242,1403.5716448930527,102.4428825203746,-0.0054438272452518,-0.0009839182710801,57.59683092687242,1723,-0.0054438272452518,0.0088125739210603
2020-01-26,104.3807899016913,10021,-0.0068408356216006,102.67814780853018,1.988441125475768,2.670098191726182,96.57956475413668,-0.3039837981396727,57.66075426948667,1418.078785450984,103.65708031217896,0.0011092258970985,0.0102828247110494,57.66075426948667,1569,0.0011092258970985,0.0089514885672107
2020-01-27,104.40363852963186,9335,0.0002188729131137,102.8198388309046,2.3690707832185063,2.3614474149721367,96.98201957294792,-0.8323257753341051,57.0008874881255,1422.2615858874071,103.3199223164066,-0.011509935774223,0.0029452832500923,57.0008874881255,9411,-0.011509935774223,0.0090737922344111
2020-01-28,105.69433377949326,8522,0.0122867581543696,103.10001431083728,1.0687688675207896,2.781967961647519,98.90400425124552,-0.5612920773132088,57.215441478034734,1431.4735843305657,103.72493548340312,0.0037569801834567,0.0064561214626853,57.215441478034734,3834,0.0037569801834567,0.0091272631085341
2020-01-29,104.0370266758247,7305,-0.0158044233036595,103.34652050672156,2.2216722039422425,3.144882112159848,98.14493253854106,-0.8629174839254579,56.8728134083574,1421.5939304060748,103.01906759515468,-0.006006386899188,-0.0069256639480708,56.8728134083574,8928,-0.006006386899188,0.0089744119721311
2020-01-30,103.79447202361472,17331,-0.0023341482292399,103.59966893042268,2.276381168045414,3.2433499823215475,98.86129908086734,0.7934117899508428,56.70716068309161,1394.5965726424922,103.34846416285431,-0.0029169374979327,-0.0191735500880674,56.70716068309161,7671,-0.0029169374979327,0.0081389780274502
2020-01-31,104.44068048772532,10287,0.0062065461158739,103.97067158721067,2.4242218017754844,3.161131967732127,101.66502789044118,0.415887746669052,56.36697443559847,1403.2967856567593,105.59434930380816,-0.0060170661222939,0.0062191370020845,56.36697443559847,3122,-0.0060170661222939,0.005608660398184
2020-02-01,104.36490273452024,15002,-0.0007258211716607,104.3325773867547,1.8122646304454864,2.1068780689123656,97.8717522808066,-0.0913811994439457,57.42077715605781,1418.831427493615,104.91410600952278,0.0185227818450892,0.0110092792166618,57.42077715605781,5000,0.0185227818450892,0.0091654462070643
2020-02-02,103.77390129209851,18502,-0.0056789317447481,104.37660805074164,2.000262815417862,3.069465929278782,98.18858208202218,0.8621054934499386,57.41302746772698,1415.6488464927677,104.67098154002532,-0.0001349722473792,-0.0022456196767248,57.41302746772698,4089,-0.0001349722473792,0.009140675528191
2020-02-03,103.24422358005545,5663,-0.005117222158331,104.32312586664884,0.7737346956382025,3.169490350289709,98.94577363349056,-0.5829546780768762,56.80896385660904,1428.2723122493437,103.88185659055324,-0.0105771092895589,0.0088775658379351,56.80896385660904,8165,-0.0105771092895589,0.0086686286136382
2020-02-04,103.57036623706584,10681,0.0031539644050953,104.17043352417213,1.6650793515182656,3.1743160828310044,98.07330576799198,0.9072057440920656,57.27817016929532,1423.4925763561057,103.26444476968078,0.0082254491210318,-0.0033521279317692,57.27817016929532,8210,0.0082254491210318,0.009117633205062
2020-02-05,101.95651179480024,12443,-0.0157048813091077,103.92800571348305,2.0877926502395163,3.0147317280801365,99.56919886007394,-0.8515745321667743,56.58314448695863,1422.2020658574877,102.84944117227631,-0.0122084364997103,-0.0009069916131847,56.58314448695863,1049,-0.0122084364997103,0.009795029598311
2020-02-06,102.08365693535096,10944,0.001246275748534,103.69600755405492,2.7353307367270725,2.38551019050729,102.05529535404558,0.5994248437975294,56.7014495818301,1447.3448051466544,101.72949968975088,0.0020886359500475,0.0175242878838727,56.7014495818301,1514,0.0020886359500475,0.0092387122718814
2020-02-07,102.82733061325716,16246,0.0072585365179407,103.4093072374313,2.922889456630787,2.539230927556245,99.42501462494984,-0.3426449202682653,55.60110499029479,1443.1316488748416,101.46168160854089,-0.0195967012387976,-0.0029152005370643,55.60110499029479,5671,-0.0195967012387976,0.0108472195140459
2020-02-08,102.45563382182206,12774,-0.0036213155695431,103.25116795203104,1.8287760505502515,3.606547860852784,100.51643137182263,-0.7360509463782323,54.86750146503673,1438.0813286304588,101.51672163275916,-0.0132818604889843,-0.003505693925534,54.86750146503673,8749,-0.0132818604889843,0.0113154345512704
2020-02-09,100.8697501470613,9849,-0.0155997820291361,102.95869576437572,2.437015796431638,2.612154286473965,95.35774037094268,0.3232013211972757,54.97562069401909,1411.4393781147276,101.10828093297316,0.0019686123586911,-0.0186997952320731,54.97562069401909,2165,0.0019686123586911,0.0114523463549942
2020-02-10,100.35457940747044,9200,-0.0051203735284167,102.55008565635023,1.926396650931591,2.6389870840090266,100.16307666853268,0.2707780116593623,55.38309997738973,1421.2130263088272,98.81022363802369,0.007384665799954,0.0069007315998098,55.38309997738973,1414,0.007384665799954,0.0118504243892622
2020-02-11,100.2304515138234,12097,-0.0012376587517209,102.13664053428052,1.192020695566693,2.851870177533248,102.95163158027964,0.8683816829738755,55.47809041238198,1411.160389454765,98.65785955887124,0.0017136828118997,-0.0070984136545428,55.47809041238198,2104,0.0017136828118997,0.0096395230339906
2020-02-12,99.15722610316875,10022,-0.0107653169776511,101.67497301538756,2.302527639886461,2.3916840674915942,100.1965246584998,-0.4477813781509139,55.41396803907666,1413.2395006038123,98.61123340972016,-0.0011564828238825,0.0014722501101268,55.41396803907666,5858,-0.0011564828238825,0.0096059405719126
2020-02-13,99.18760490192916,8492,0.0003063230722372,101.26931114757494,2.915642623183724,3.316903069988041,100.25640744913636,0.5322878011216639,55.247365482538655,1408.7942495935588,100.5002888046654,-0.0030110369558928,-0.0031503908743269,55.247365482538655,4356,-0.0030110369558928,0.0092829655052134
2020-02-14,99.35840130244904,19186,0.001720472206066,100.84811465411326,1.809281489896461,2.3657715739178755,100.57109216498752,0.8430976116607818,54.43652999611714,1402.5279252389637,100.5272453104338,-0.0147852199036742,-0.0044579271549196,54.43652999611714,3416,-0.0147852199036742,0.0090999341573048
2020-02-15,100.56048563870084,10468,0.0120258655084932,100.70851203850332,1.5463715482291605,3.542002800377013,103.13601527893778,-0.0874333369824107,54.04607879388983,1400.8777078542705,101.47217765169717,-0.0071984420839471,-0.0011772948986163,54.04607879388983,6611,-0.0071984420839471,0.0087972641562397
2020-02-16,100.39477437284803,12939,-0.0016492357891423,100.53962378225302,2.033684425808932,2.327601447157499,102.70755747000268,-0.1660089171589329,53.797694118042806,1400.305533417525,101.04112902470128,-0.0046063877095978,-0.0004085233955941,53.797694118042806,6465,-0.0046063877095978,0.008481843901956
2020-02-17,100.50700184050964,14145,0.0011172373032294,100.30759090497828,1.9386042183445304,2.860209801801149,97.95608715224888,-0.2628791313178584,54.3694180861227,1416.87145680075,102.36137000685058,0.0105712222621891,0.0117607905963522,54.3694180861227,9395,0.0105712222621891,0.0081742502534853
2020-02-18,99.95477966233264,6673,-0.0055095147904703,100.05750548902934,3.305020934989256,3.1718895358535044,102.4052660811322,0.9675875935050552,54.5565626980156,1438.5754601076578,101.39907450340093,0.0034361828956847,0.0152021185669259,54.5565626980156,8192,0.0034361828956847,0.0073311856339388
2020-02-19,99.47895762566633,6342,-0.0047717396864635,99.9184262368898,2.502931060357936,3.3952839882099037,102.75214456897343,0.2165675023289031,53.60313791717422,1447.9670108673129,101.91242396843124,-0.0176304015536273,0.0065071510244158,53.60313791717422,6672,-0.0176304015536273,0.0090060658483553
2020-02-20,100.18194953788029,16683,0.0070418874401196,99.90116324993082,2.0646950488421107,2.8874964199245388,96.57972658391206,0.8447381609997535,53.77713889660189,1466.4962763458573,102.7724693990518,0.003240839693948,0.0127155591347085,53.77713889660189,9260,0.003240839693948,0.0085847578084566
2020-02-21,99.94730194124791,15934,-0.0023449615927937,99.87284829267328,0.5523351331155728,2.6486333137718687,100.05223402366566,-0.1011173534301104,53.57045087867443,1479.0759652651757,103.48778340526631,-0.0038508228041632,0.0085414747074671,53.57045087867443,9707,-0.0038508228041632,0.0084283257739609
2020-02-22,100.77689259607314,15296,0.0082660227419146,100.0348149419637,1.92835075474534,3.7095224111220215,101.05110007630162,0.7643503725248968,53.20904530795918,1486.409805720834,105.75182432828184,-0.0067692200030595,0.0049461410193582,53.20904530795918,4563,-0.0067692200030595,0.0084418674355359
2020-02-23,100.72975149511774,13431,-0.000467886327302,100.18902960128256,2.926113314856986,3.090733788065229,94.39925302775312,-0.0749380848195613,53.535509856862255,1508.1973283495256,105.13565014684757,0.0061167628884086,0.0145514293529343,53.535509856862255,7383,0.0061167628884086,0.0090401981154406
2020-02-24,99.5841356741756,11570,-0.0114383313877892,100.2116030384552,2.040023755205881,2.9146738331579245,98.63927135005191,-0.6846932523918827,54.090315816788525,1488.591497312781,106.63259728230446,0.0103099952249595,-0.0130847463092532,54.090315816788525,9898,0.0103099952249595,0.0089332073964138
2020-02-25,98.89650047943252,19952,-0.0069290179561539,100.04520452252838,2.4109247301164425,2.090679716988225,98.568450739815,0.1981400950097454,54.596401052296855,1478.4374411629087,107.87203967572536,0.009312801191162,-0.0068446220124922,54.596401052296855,7833,0.009312801191162,0.0091100528939829
2020-02-26,101.31735839578909,15816,0.024183899332308,100.13746292482249,2.1959796649796592,3.095785420584501,98.7097836815388,0.7388275106024651,54.14013569487426,1466.3506040255982,107.92541329892316,-0.0083921752322264,-0.0082090152685607,54.14013569487426,5752,-0.0083921752322264,0.0094421330794129
2020-02-27,101.21562444973536,8049,-0.0010046161684942,100.20832518574504,1.756668970378052,2.9975082647918345,102.0892647110354,-0.931484994138836,53.97298625156501,1461.937853578071,109.92881075576425,-0.003092123758512,-0.0030138791663945,53.97298625156501,9123,-0.003092123758512,0.0088120244302125
2020-02-28,99.59379305755508,11283,-0.016153292782567,100.17222652526728,2.845657861945308,2.32205925148019,99.8868903683513,-0.4328120037763592,54.15207548264869,1471.999758423808,109.76781912204152,0.0033126343140354,0.0068590035808428,54.15207548264869,4785,0.0033126343140354,0.0088056156836609
2020-02-29,98.4665360335107,15301,-0.0113830891950184,100.07098436605176,2.094452959786324,2.609435990449356,100.84237658256303,0.8925546863468203,54.68293861081602,1455.6766173981584,109.79231825305926,0.0097554512712236,-0.0111510345218674,54.68293861081602,9535,0.0097554512712236,0.0070549320837955
2020-03-01,97.76710723521836,9247,-0.0071285611224392,99.82950013578557,1.6465648607746632,3.0466773741756192,100.17889623936766,-0.4595767037109115,54.42153883684559,1463.014178880483,109.78629780479169,-0.0047917423784529,0.005027991968111,54.42153883684559,9727,-0.0047917423784529,0.0073484292255435
2020-03-02,96.89765709500828,17417,-0.0089328536136298,99.5245356511616,2.0107625221447627,3.233697865049175,104.93622764491433,-0.2032712899757001,54.32059410023464,1454.4505558423398,108.39737491608976,-0.0018565897666382,-0.0058706091840423,54.32059410023464,9546,-0.0018565897666382,0.0072223743088675
2020-03-03,95.8383836181752,11574,-0.0109920712131195,99.0306847533718,2.7137733329958853,2.4908007567088823,101.99284015448438,-0.3442700469544528,53.72293850202991,1449.4114303463955,109.2259871337208,-0.0110633497400602,-0.0034706405318693,53.72293850202991,6023,-0.0110633497400602,0.0078608614555504
2020-03-04,97.25018916709372,14655,0.0146236588543727,98.68272852056938,1.2602741882079105,2.495582126243516,99.96486127981728,-0.4790675093871284,53.08412950806983,1452.3191907107364,109.88924487951664,-0.0119620662408067,0.0020041566343383,53.08412950806983,1982,-0.0119620662408067,0.0085886465492356
2020-03-05,97.89872768079752,10331,0.0066466256820914,98.51418772123158,2.135133128324243,3.0578271302790894,99.4719567561364,-0.2158644767494557,53.51720882591157,1476.9426911463595,109.77427375143075,0.0081252582239422,0.016812481390615,53.51720882591157,2345,0.0081252582239422,0.0082961199246377
2020-03-06,97.70330014509334,5399,-0.0019982165103577,98.39486768779769,2.036817380826393,2.579391058354526,98.60692196567577,0.7035545292858323,54.247974903902254,1466.459117467885,111.72623471208976,0.013562400285708,-0.0071234705225413,54.247974903902254,6691,0.013562400285708,0.0089683904240933
2020-03-07,97.1312002417928,15913,-0.0058726924277095,97.97625187239802,1.22994563841278,2.8996569268156747,98.05357453189217,-0.3401269366707649,54.20892493287233,1465.2850508341787,111.23881153696958,-0.0007201012158033,-0.0008009339349344,54.20892493287233,7002,-0.0007201012158033,0.0085499571044
2020-03-08,96.97427123629804,19028,-0.0016169460705137,97.55211655105433,2.383383895477629,3.887659196590384,97.60618639543829,0.4066383831865747,54.75566811357449,1449.5708472826998,109.3311523379417,0.0100353289789201,-0.0107822522559705,54.75566811357449,1526,0.0100353289789201,0.0089968866434739
2020-03-09,98.71663173890076,6937,0.0178077419033827,97.46440041918888,2.1282258575875974,2.9786700793325056,101.96409965994714,-0.5082329675087429,54.95404281622705,1439.1433893418075,111.43076218865818,0.0036163602504763,-0.0072194771634471,54.95404281622705,7647,0.0036163602504763,0.0090044214561878
2020-03-10,97.86637773638397,17828,-0.0086503844534867,97.4043845894762,2.439264021690153,3.511374974373172,98.20999119274342,-0.638063370778827,54.600664512261616,1423.5797552246663,112.5631642601024,-0.0064511975460514,-0.0108734143492448,54.600664512261616,8252,-0.0064511975460514,0.0088037280691622
2020-03-11,96.33497134591995,13373,-0.0157716528923599,97.26117100054636,2.569039120061736,2.377248866212517,101.28406858776329,0.6140909788217808,54.79834590516639,1427.0687346893374,113.27006700901411,0.0036139560550842,0.0024478508796658,54.79834590516639,1930,0.0036139560550842,0.0087121642200118
2020-03-12,96.98001593526207,6074,0.0066735331014966,97.26940688457174,1.972219979618678,2.6160757027088315,98.99295176829244,-0.7443552707958587,55.64767928919707,1433.1511084305162,112.88622884344404,0.0153803656646596,0.0042530876948877,55.64767928919707,3282,0.0153803656646596,0.0097907366179669
2020-03-13,97.96264915534908,19058,0.0100813389616756,97.48183343828912,1.7221981390871777,2.605470038268486,98.497816555851,0.5468349837402964,55.62774650062865,1443.031466360117,113.27306443987456,-0.0003582603910995,0.0068704934672382,55.62774650062865,2946,-0.0003582603910995,0.0086751228590219
2020-03-14,99.39508022776256,7573,0.0145163427933079,97.696322544356,1.2877352768775827,2.448031697183536,99.33947819883228,0.272937198658681,56.50496730088867,1432.196942347328,111.85435465894476,0.0156464365581402,-0.0075364971090635,56.50496730088867,4360,0.0156464365581402,0.007530895482334
2020-03-15,99.04548956555782,7397,-0.0035233825847895,97.81099873283203,1.677830768356551,2.115793131596952,103.58382435797678,0.0725645694793197,55.04390282947551,1439.4901946914956,111.60280570543836,-0.0261974510408974,0.0050794307854503,55.04390282947551,9112,-0.0261974510408974,0.0126561608023201
2020-03-16,98.70745061188757,14273,-0.0034188041161162,97.91141377951146,2.0054739376312405,3.096533492517031,106.07536463341292,-0.078848322147345,55.498174322468735,1441.119180246388,110.5987973245326,0.008219025043752,0.0011310007824801,55.498174322468735,3925,0.008219025043752,0.0122584378185326
2020-03-17,100.71384129703269,5418,0.0201228100474409,98.26967788503543,1.5182115919091883,3.193443612888414,99.26700922377502,0.0708148759185995,55.5465048882607,1440.287138217079,110.8888144371096,0.0008704706823818,-0.0005775249725133,55.5465048882607,4625,0.0008704706823818,0.0122254824771909
2020-03-18,101.31538125485572,14352,0.0059549972808309,98.7037888868912,2.2917259659507083,2.527161190253618,99.08364202798133,-0.7495161114316427,55.38066481627883,1422.5176105968128,111.9175805165392,-0.0029900735046587,-0.012414228275077,55.38066481627883,6469,-0.0029900735046587,0.0120181682991883
2020-03-19,101.2292227358462,5639,-0.0008507609929732,98.95504798658575,1.5482870885003808,2.627419102875938,101.91002045565972,-0.5069250369009768,55.43150586686882,1424.6993399747653,110.75122394535384,0.000917607765355,0.0015325349931811,55.43150586686882,2223,0.000917607765355,0.0119865151494438
2020-03-20,101.74006194240208,7084,0.005033670843305,99.34241640718756,1.118590331129473,3.038984618714082,100.30539075448992,-0.961920372670176,54.34064322201509,1427.3368540944737,111.55699063572511,-0.0198756891460089,0.0018495661991114,54.34064322201509,8110,-0.0198756891460089,0.0135471153628639
2020-03-21,101.29744105348372,9589,-0.0043599983604712,99.83866337794396,1.711032333646915,3.0104040005883657,98.69338482976671,0.3980172811275608,54.22140312162619,1428.789600477388,111.78004648478505,-0.0021967188783751,0.0010172844454223,54.22140312162619,5992,-0.0021967188783751,0.0134765637359199
2020-03-22,101.60303410787228,5358,0.0030122481006077,100.30096519520497,2.092114007784047,3.5165448624229736,100.98156389029202,0.59536800332968,54.415380721672754,1434.5169325733275,112.54707668278743,0.0035711257151174,0.0040005075727722,54.415380721672754,9814,0.0035711257151174,0.0123459976855858
2020-03-23,101.8930058604979,6803,0.0028499026215142,100.69400086571986,1.3702773814478602,3.566853960350837,101.53504023324898,0.379166767097076,55.22555440079924,1444.515710253146,112.27478969676024,0.0147789404474151,0.0069459565906943,55.22555440079924,5787,0.0147789404474151,0.0134783086588162
2020-03-24,102.74652524337615,10204,0.0083417346353461,101.02914536728122,1.555868928094723,2.6658435299434604,99.51996646728342,0.4174031720260209,54.94007721009547,1428.7413526015855,113.06801043136348,-0.0051827021827364,-0.0109802330895771,54.94007721009547,7818,-0.0051827021827364,0.0122175591120512
2020-03-25,101.739510863291,12889,-0.009849303551627,101.29854749705451,1.6849136163428748,2.966175875224343,99.57587614345324,0.7270066248527787,54.49768098283607,1425.648678067849,112.28400653067472,-0.0080849360289318,-0.0021669608642836,54.49768098283607,5726,-0.0080849360289318,0.0093773478073346
2020-03-26,102.10176493985298,19986,0.0035542797354922,101.63797892985107,1.7505609253034504,2.4995881195044225,103.429954667489,0.4041536282010229,54.224919901137056,1433.0207069875048,110.41090578832237,-0.0050175704358453,0.0051576760156425,54.224919901137056,3372,-0.0050175704358453,0.0088513224392376
2020-03-27,100.9175779659684,5538,-0.0116658874653115,101.65835259674463,2.1489411063608643,3.751120116919141,98.35829714197698,-0.2990283822637676,54.72357483303077,1429.179710451513,108.81721992038295,0.0091540211770205,-0.0026839482087501,54.72357483303077,4299,0.0091540211770205,0.0095437084130627
2020-03-28,102.8281674980574,9439,0.0187551944481604,101.80963122106482,2.318949440504725,3.1331540182477475,98.91993043694087,-0.5213245123758592,54.90377523565503,1442.9575856697031,108.27149659307548,0.0032875110965969,0.0095942355706185,54.90377523565503,7451,0.0032875110965969,0.0096402371722237
2020-03-29,102.3980098930484,11888,-0.004192040610164,101.92650993678504,1.762784472795416,3.4968820721221867,99.07491978366816,-0.1791108240468482,54.61368595131874,1444.259410022965,106.53959447192496,-0.0052976020376704,0.0009017849669257,54.61368595131874,9583,-0.0052976020376704,0.0097126316240028
2020-03-30,100.717375976828,15410,-0.0165489410342587,101.82424134022764,1.4805307840182604,2.8183671516375317,103.39810931067724,-0.073584470377775,54.89472082860701,1416.299444126343,108.20422576578666,0.0051326743311336,-0.0195492264112355,54.89472082860701,4809,0.0051326743311336,0.0073945879881407
2020-03-31,103.55386843836756,14905,0.0277736085683871,102.04988407871602,2.0683678557786087,3.5103792717840605,96.04664875936383,-0.4545020926192913,54.94803715321241,1428.2383102853264,108.11463605666202,0.0009707754934804,0.008394289191977,54.94803715321241,3407,0.0009707754934804,0.0073090980549922
2020-04-01,103.0156786712486,5865,-0.0052107485579412,102.19114853505364,2.2588622997738783,3.37217752098663,101.6448198295552,-0.4125161890510147,55.48287471928104,1426.566776038086,109.11308647087372,0.0096864499053288,-0.0011710322685532,55.48287471928104,5864,0.0096864499053288,0.0077592894405723
2020-04-02,103.11355324594872,15259,0.000949642912315,102.31320327359872,2.806886943970394,3.6394512820107607,99.94100258051772,0.4196506009854976,55.0947196025218,1401.542748818997,109.97526958056932,-0.0070205309387734,-0.0176971083312529,55.0947196025218,6027,-0.0070205309387734,0.0067487476007598
2020-04-03,101.38015761629347,11028,-0.0169534519158955,102.17656651089044,2.573085620372923,2.328093670795732,103.6269804441298,-0.585324691999046,54.91449049414148,1398.0112552494063,109.98232707595824,-0.0032766214659777,-0.0025228986028679,54.91449049414148,5260,-0.0032766214659777,0.0066192236016117
2020-04-04,101.32643314627563,15542,-0.0005300712825732,102.13525873918891,1.3705761058249366,3.03739974771512,100.71125819945372,0.5349015590213082,54.69958790030058,1380.3913569514432,113.94148264653504,-0.0039210815313215,-0.0126836437861461,54.69958790030058,5828,-0.0039210815313215,0.0061733291927986
2020-04-05,103.03558920110052,13967,0.0167271383050874,102.22864116531368,1.9295040948693107,3.5487703522128866,95.69722536339036,-0.4853545962597658,53.90488076829887,1390.8267629527447,117.32659529832898,-0.0146351494813211,0.0075313128559414,53.90488076829887,9772,-0.0146351494813211,0.0076729318979031
